,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_learning_rate,param_max_delta_step,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params
45,0.53964074259993,0.4937708445986445,0.5061696299407383,0.5561070243137788,0.5239213188255002,0.02503575329164721,68,12.161109328269958,0.6861479359037949,0.04197567701339722,0.014215950197451099,0.26409830122793865,0.8448616832324732,1.6237593549552577e-05,0.47844075531967833,20,4,15,500,0.21712793900637858,36.188740504785876,0.006801040059055081,0.781811199994965,"OrderedDict([('colsample_bylevel', 0.26409830122793865), ('colsample_bytree', 0.8448616832324732), ('gamma', 1.6237593549552577e-05), ('learning_rate', 0.47844075531967833), ('max_delta_step', 20), ('max_depth', 4), ('min_child_weight', 15), ('n_estimators', 500), ('reg_alpha', 0.21712793900637858), ('reg_lambda', 36.188740504785876), ('scale_pos_weight', 0.006801040059055081), ('subsample', 0.781811199994965)])"
46,0.5596006639572924,0.554107422371479,0.597873505242516,0.551519499910171,0.5657756013216919,0.018760342615030512,22,4.875509440898895,0.19432195118749507,0.0301133394241333,0.007005001627993119,0.6193751173930887,0.1739144978667339,0.0009333098531006965,0.01,7,1,12,324,0.2041164482918225,29.084229857427516,0.28185205480578523,0.41954381965065385,"OrderedDict([('colsample_bylevel', 0.6193751173930887), ('colsample_bytree', 0.1739144978667339), ('gamma', 0.0009333098531006965), ('learning_rate', 0.01), ('max_delta_step', 7), ('max_depth', 1), ('min_child_weight', 12), ('n_estimators', 324), ('reg_alpha', 0.2041164482918225), ('reg_lambda', 29.084229857427516), ('scale_pos_weight', 0.28185205480578523), ('subsample', 0.41954381965065385)])"
47,0.5646562484432986,0.5439407694992391,0.5770530029021816,0.5600748514256773,0.5614312493181265,0.011855476448887204,32,4.720141172409058,0.25666295082596674,0.03171497583389282,0.005812515091714168,0.377610896506871,0.6842121531024787,1e-09,0.01907376811598575,12,3,4,177,0.09407993144065817,1.3206871366969444,0.07043527797380943,0.2777118610077405,"OrderedDict([('colsample_bylevel', 0.377610896506871), ('colsample_bytree', 0.6842121531024787), ('gamma', 1e-09), ('learning_rate', 0.01907376811598575), ('max_delta_step', 12), ('max_depth', 3), ('min_child_weight', 4), ('n_estimators', 177), ('reg_alpha', 0.09407993144065817), ('reg_lambda', 1.3206871366969444), ('scale_pos_weight', 0.07043527797380943), ('subsample', 0.2777118610077405)])"
48,0.5614731495393546,0.5389245857097258,0.5750694594028214,0.5572023992272951,0.558167420703268,0.012921300448817235,36,1.9011772871017456,0.15937705282214543,0.026952683925628662,0.00449823405767026,0.2332737569640197,0.8290905907661882,5.950361526985423e-07,0.06655868645897717,18,3,11,50,0.08064381862356751,5.0229523515190546e-09,1.1791455303590934,0.8831680259379808,"OrderedDict([('colsample_bylevel', 0.2332737569640197), ('colsample_bytree', 0.8290905907661882), ('gamma', 5.950361526985423e-07), ('learning_rate', 0.06655868645897717), ('max_delta_step', 18), ('max_depth', 3), ('min_child_weight', 11), ('n_estimators', 50), ('reg_alpha', 0.08064381862356751), ('reg_lambda', 5.0229523515190546e-09), ('scale_pos_weight', 1.1791455303590934), ('subsample', 0.8831680259379808)])"
49,0.5681393613827685,0.5380897443249171,0.5624254970937769,0.5529778574889339,0.5554081710654472,0.011370705467476334,43,10.745535731315613,0.4375705885910325,0.03770256042480469,0.003733759594958372,0.8922151393605374,0.27737657010074784,1.5293012438957246e-09,0.02595035441668065,10,3,14,461,0.0017651201213472717,5.816216797873981e-09,1.1005347247120962,0.12074554105245627,"OrderedDict([('colsample_bylevel', 0.8922151393605374), ('colsample_bytree', 0.27737657010074784), ('gamma', 1.5293012438957246e-09), ('learning_rate', 0.02595035441668065), ('max_delta_step', 10), ('max_depth', 3), ('min_child_weight', 14), ('n_estimators', 461), ('reg_alpha', 0.0017651201213472717), ('reg_lambda', 5.816216797873981e-09), ('scale_pos_weight', 1.1005347247120962), ('subsample', 0.12074554105245627)])"
50,0.5635554846352995,0.5556461304417308,0.6057444990898724,0.5543553941034255,0.5698257334941647,0.021035000636452476,2,5.90974098443985,0.3821075682913722,0.032945871353149414,0.002300361932187672,0.9099399154266918,0.29024132043021783,0.00026196154661295315,0.021019017948933603,16,1,8,326,7.38663742437878e-08,0.026291876659829416,0.05185533974478115,0.5338797567959771,"OrderedDict([('colsample_bylevel', 0.9099399154266918), ('colsample_bytree', 0.29024132043021783), ('gamma', 0.00026196154661295315), ('learning_rate', 0.021019017948933603), ('max_delta_step', 16), ('max_depth', 1), ('min_child_weight', 8), ('n_estimators', 326), ('reg_alpha', 7.38663742437878e-08), ('reg_lambda', 0.026291876659829416), ('scale_pos_weight', 0.05185533974478115), ('subsample', 0.5338797567959771)])"
51,0.5183467594680646,0.523861022909123,0.5579402934037381,0.5391166831104907,0.5348160906399938,0.015366329127480946,61,8.155986189842224,0.3385676042888599,0.03210556507110596,0.0033851289012173883,0.9796570038371053,0.8613515709171929,0.010889806261251129,0.01,15,3,0,237,0.05840741611951084,2.9650944455315624e-09,0.11015946974605491,0.06599005462976024,"OrderedDict([('colsample_bylevel', 0.9796570038371053), ('colsample_bytree', 0.8613515709171929), ('gamma', 0.010889806261251129), ('learning_rate', 0.01), ('max_delta_step', 15), ('max_depth', 3), ('min_child_weight', 0), ('n_estimators', 237), ('reg_alpha', 0.05840741611951084), ('reg_lambda', 2.9650944455315624e-09), ('scale_pos_weight', 0.11015946974605491), ('subsample', 0.06599005462976024)])"
52,0.5692007830205631,0.5489871146224272,0.5814304987109821,0.557095035066272,0.5641785210539826,0.0122863515632716,24,13.898901343345642,0.579026838495162,0.045898377895355225,0.009241917580355707,0.8437322634020055,0.3914229283311682,0.00965006012696024,0.01490799131203549,19,4,9,342,8.00796315268398e-06,3.198699742886834e-09,0.003225429525276306,0.7519441377538437,"OrderedDict([('colsample_bylevel', 0.8437322634020055), ('colsample_bytree', 0.3914229283311682), ('gamma', 0.00965006012696024), ('learning_rate', 0.01490799131203549), ('max_delta_step', 19), ('max_depth', 4), ('min_child_weight', 9), ('n_estimators', 342), ('reg_alpha', 8.00796315268398e-06), ('reg_lambda', 3.198699742886834e-09), ('scale_pos_weight', 0.003225429525276306), ('subsample', 0.7519441377538437)])"
53,0.5346078963013671,0.5289708364065797,0.5998873837838429,0.5388760315649773,0.5505858067998161,0.02868069066753443,54,11.576391994953156,0.7731863116012629,0.03996932506561279,0.00855967079791167,0.7503780276824303,0.6541442125812149,7.490476706681199e-07,0.015114689207129071,1,4,9,468,0.39749858428400403,0.0035096648472958984,0.012661242063819973,0.11517664566978697,"OrderedDict([('colsample_bylevel', 0.7503780276824303), ('colsample_bytree', 0.6541442125812149), ('gamma', 7.490476706681199e-07), ('learning_rate', 0.015114689207129071), ('max_delta_step', 1), ('max_depth', 4), ('min_child_weight', 9), ('n_estimators', 468), ('reg_alpha', 0.39749858428400403), ('reg_lambda', 0.0035096648472958984), ('scale_pos_weight', 0.012661242063819973), ('subsample', 0.11517664566978697)])"
54,0.5631795828712092,0.5441602984411873,0.5647970269124175,0.5364787551888177,0.5521542770072605,0.012155380944383062,50,2.8534348607063293,0.4294288151717966,0.02410447597503662,0.006181785430114024,1.0,0.5130094335677446,6.929902266520167e-06,0.04430101240906417,13,4,8,70,1e-09,0.00034923853051083446,0.0001487016991749298,0.9394381710830282,"OrderedDict([('colsample_bylevel', 1.0), ('colsample_bytree', 0.5130094335677446), ('gamma', 6.929902266520167e-06), ('learning_rate', 0.04430101240906417), ('max_delta_step', 13), ('max_depth', 4), ('min_child_weight', 8), ('n_estimators', 70), ('reg_alpha', 1e-09), ('reg_lambda', 0.00034923853051083446), ('scale_pos_weight', 0.0001487016991749298), ('subsample', 0.9394381710830282)])"
